552,5944033.3695,618739.1312,642.9980,CAMP_BDY
553,5943964.2018,618739.4310,645.4180,CAMP_BDY
554,5943971.8493,618910.7538,639.4780,CAMP_BDY
555,5943995.7993,618910.1959,641.0350,CAMP_BDY
556,5943995.7043,618894.1305,645.4180,CAMP_BDY
557,5944039.2136,618892.5768,641.0670,CAMP_BDY
